"","asin","rating","verified","body","helpfulVotes","brand"
"107","B079142R7Y",4,"false","I bought this phone as a standby phone when my Samsung Galaxy S8 had an issue. The build quality of the phone is excellent with a metal body design. Other than NFC it has almost everything that is expected in a smartphone. The display is good and clear and did not observe any issues in bright sunlight. The 4000+ battery with heavy use will last close to 1.5 days. The phone get fully charged from 0% to 100% in 3 hours or less. Bluetooth initially did not find any devices, however after a restart everything was good.The phone may confuse many users who switch from iPhone/Samsung/Motorola/LG which show LTE for LTE connection. This phone show it as 4G for an LTE connection. This phone has an FM radio, Calculator, currency converter, Unit converter and application lock as part of phone UI. The easy mode and kids mode in phone will be useful while giving phone to seniors or kids. The audio recording option in call is also a good feature of this phone. In short, this phone has everything that one may look for. The camera of the phone is good in bright light, however do not expect it to be equally good in low light photography. Now to the downside. As a phone if you are using near your ear or with a head phone or with a Bluetooth headphone everything will be fine. However, if you are in a conference room and put the phone in speakers not everyone may understand what others are saying in call. The same applicable for others as well. If you put the phone in speaker mode while driving, then it is a disaster. You will not understand anything the other person is saying in call. I am still trying to find an option to resolve this major issue. In short the speaker is just average. It is loud, however the quality of sound is just average. This phone is yet to get an upgrade to Android O. Also, surprisingly this phone does not come with an ordinary earphone in the original box. Overall, the phone is good for its price. Update on 9/2: After more than a month of use the following is my experience. I use phone a lot. I did not experience any call drop due to phone issues. Connection to Bluetooth headset has issues at times. It drop connection back to phone while talking. Battery will last more than a day, however it will not be enough to cover the second day. Camera is more like a hit or miss. Daylight photos are 70% success. Low light photography has only 20% success. At times, the camera app crash or freeze. Speaker volume is good and loud for watching videos and music. However, for call it is unusually weak and I don't know why it is so. The phone will need close to 3 hours for full charge. However, initial 50% charging can be achieved by around 40 min of charging. As we get closer to full charge it slow down charging. That is my observation. The phone did not show any slowness. It still has Android 7 with latest security patch. Also, received an update to Zen UI. No issue observed with GPS. Occasionally, it get warm while using GPS. The phone does not get warm in long hours of call or internet usage.",3,"ASUS"
"108","B079142R7Y",5,"true","This phone has surprised me beyond measure. Thought it was a gimmick at the low price point but after a months testing, it comes out ahead of many other expensive phones. Long battery life of about 3 days between charges for my regular use, dual sims along with sim card which is a rare feature nowadays, decent camera, unlocked, lightweight, US warranty and more. This model and brand is a keeper if it lasts even just more than a year. At this price point of $200/- who cares about apple or Samsung or other pricy phones. Good job Asus. Keep these product features and more going!!!!",5,"ASUS"
"109","B079142R7Y",1,"true","This is a great phone for the price until you need to use the warranty. When you need repairs under the warranty you can expect the repairs to take at least 2 weeks. In this day going without your phone for two weeks is not possible. And talking to ASUS to get something different is a waste of breathe.",NA,"ASUS"
"110","B079142R7Y",3,"true","I was loving it, until it started to give me problems ~3 weeks in. First time I seriously used the camera for a little bit the phone crashed, and was left trying to restart fro 20 minutes... then it came back up. The first time I used the Gps for a longer trip the screen went off. I thought the phone shut down, but after a couple of minutes it gave me some directions ""in a quarter mile, turn right"". The screen was completely black- leaving me stranded until around 30 minutes or so, when it came back up. Sooooo pros: - Great camera, except in low-light. But it's not a flagship phone, so I'll give it a break. - Feels great in the hand. The form factor was a bit weird at first, as advertised, but I liked it. - Best phone battery I have ever tried. - Pretty slick cons: - Unreliable / dubious quality. My friends with flagship phones were probably envious of the price, until it crashed and was non responsive for the longest time. Then all I got from them was ""you get what you pay for"" This is the second ASUS product I have to return, the previous one had hardware malfunctions 1 week in. I never try to troubleshoot products if they malfunction badly in the first weeks (I learned from previous experiences)- so I didn't contact support. Maybe it was bad luck. I'm giving this 3 starts, possibly on a coin flip.",3,"ASUS"
"111","B079142R7Y",3,"true","Phone is fairly snappy for it specs. Came from a Honor 5x which pretty much out performs this phone in everyway when it was new two years ago. Camera is not great compared to 5x. Battery life is good but nothing mind blowing. After 8 hours at work listening to podcasts and search the web for one hour during lunch I come home which about 25% battery. The real disappointing part of the phone is the finger print sensor which is terrible and works barely. And the facial recognition that never works awful.",4,"ASUS"
"112","B079142R7Y",4,"true","This phone is my second Asus. I don't regret this purchase. Pros: 1. Long battery life (three days with minimal usage, over 12hrs with regular use (for me that includes YouTube binge, a few games and keeping up with social media). 2. Crisp enough photos for a medium level phone (haven't used the wide angle camera enough for a review) 3. Processing is smooth and touch is very receptive. 4. Fingerprint sensor is in an ideal spot, very easy to set up multiple prints for access from any angle. Cons: 1. Video quality is ok when zoomed out but crappy if zoomed in. 2. Not many variety in accessories for sale since this is a fairly new phone. Should change in a few months though...hopefully 3. The speakers can get blocked easily since it's at the back where your hand usually holds the phone. It's good if held a little of the palm so that the sound bounces of the surface but can get a bit annoying to get used to. A speaker or earphones will solve this problem. 4. The Zenfone 2 camera interface was much better than this version. I loved taking pics in the different modes but the M1 plus just seems like a downgrade when compared. If there was a new camera interface or an update for this phone that would be great.",8,"ASUS"
"113","B079142R7Y",1,"true","I ordered this phone because I liked the specs it claimed. In reality the UI crashes between 10-15 times throughout the day. This causes the phone to not recognize my MicroSD. Which in turn means the apps that are stored on it malfunction frequantly. The battery life isn't terrible. Overall I'm not very satisfied with this device. If my screen didn't crack I would have already sent it in and demanded a refund. Save yourself the frustration and look towards other devices. Unfortunately for me I am stick with it until it fully craps out and needs replacement.",8,"ASUS"
"114","B079142R7Y",4,"true","The phone is not bad, but don't let the specs fool you. The fingerprint sensor could be a lot faster and the camera should also do a little better, however for that price it is a great phone. The thing that really disappointed me, however, was the battery life. It will easily last you through a day, but it is nothing impressive, with a 4300mha battery I really expected better. For comparison, my Galaxy Note 8 gets similar battery life, and my Huawei Mate 10 with a 4000mha battery gets easily 2 days. Also, I really hope that they upgrade the operating system soon. Android 7.1 is dated on a new phone and should be updated ASAP.",7,"ASUS"
"115","B079142R7Y",2,"true","The product would not charge completely. Although I had the one after the firmware updates it was not worth the money. I really like asus products but this one was, in my opinion, their worst one. I have 2 stars because of there were no other issues it would have been okay. Also. It is wrong to only have the option for credit rather than a return of money to the card it was purchased with. The phone is defective and we're still out over $200+ as it will eventually be an Amazon credit.",2,"ASUS"
"116","B079142R7Y",2,"true","i upgraded from the Zenfone zoom 3 and its faster and has better sound then this max plus.",3,"ASUS"
"117","B079142R7Y",1,"true","ASUS support was disappointing to say the least. The phone doesn't work for data, despite having the correct settings provided by my carrier, Consumer Cellular. The same settings and SIMM cards work in 3 other phones I own without any problem. ASUS provdes very limited documentation and their rep's don't even know the phone's menu system, nor how to insure that the data settings are correct. A waste of time and money on a useless phone.",4,"ASUS"
"118","B079142R7Y",1,"true","Great Phone love it so far, Unfortunately the biggest downfall of the phone is that it's an ASUS and if any thing fails im left to deal with their terrible customer service. from personal experience its something i will never do again. If the phone fails it will go straight into the trash and ill give another company my money before i deal with asus again.",4,"ASUS"
"119","B079142R7Y",3,"true","I love the size and feel of the phone. It reminds me of the Honor 7x, big screen, lightweight. It is highly customizable; you can change the font style, size, etc which I really like. The camera takes really good pics. Things I didn't like: The fingerprint sensor doesn't recognize my print, have to scan it multiple times and it is slow to recognize it once it finally does. The reason I have to return it was for some reason I was not receiving all of my text messages on this phone. Only some would get through. I got a Moto 5g Plus instead and I had no issues w/ texts msgs so I'm assuming it was the phone.",2,"ASUS"
"120","B079142R7Y",1,"true","I have this phone for a week. Yesterday, I installed ASUS updates and now I can't download any apps. I contacted ASUS support and they told me to do the factory reset. I will be returning this phone. Also, if you care about sound quality, the speakers are very weak.",5,"ASUS"
"121","B079142R7Y",5,"false","ASUS has been known for making high quality computer parts, so getting this phone was very intriguing. It was used on MetroPCS and it keeps showing as 4G rather than LTE. Metro rep and I weren't sure if the speeds can be at LTE. However, I must say my videos were high quality with very few problems. Dual-camera is great, but I do miss the seamless slo-mo video option that my previous phones carried. Focusing on the letters can be a challenge at times as well, but for a fairly lit environment, the pictures look great. Battery life is good, but those of you heavy users will still need to re-charge at least once during mid-day. Phones looks and feels like a real deal. My co-workers did think this was Galaxy S9 and we compared them side by size, they really did look alike. Also, there might be a learning curve to this phone with very limited instructions. It took me a while to figure out that the screenshot feature is activated by pressing down POWER+VOLUME DOWN at the same time. So why 5-stars? Simple: I would rather buy a $199 on a phone than a $899 phone that is marginally better. I figured this phone would be a place-holder for me until S9 price would drastically drop or S10 gets announced, but now I think I will hang one to this one.",2,"ASUS"
"122","B079142R7Y",5,"true","I like this phone... Its perfect.",NA,"ASUS"
"123","B079142R7Y",5,"true","My Mom Liked It So Much, She Even Gets Awesome With Her New Cell Phone.",NA,"ASUS"
"124","B079142R7Y",5,"true","It's a great phone to say the least. I'm very happy with it. It's fast, has lots of cool features, the screen is great and I love the 32g of memory, no more 'you have to remove apps' msgs! Worth the money.",1,"ASUS"
"125","B079142R7Y",2,"true","My phone is shot already. I loved the storage, but throughout my use of the phone it would randomly shut down or freeze up even though I have plenty of storage space left",NA,"ASUS"
"126","B079142R7Y",1,"true","Unfortunately, this phone is no longer compatible with T-moble for making actual phone calls. It works great for everything else.",NA,"ASUS"
"127","B079142R7Y",4,"true","So far so good. I've been noticing lag with Chrome lately. Cache and history is clear. Perhaps it's the phone?",NA,"ASUS"
"128","B079142R7Y",4,"true","Nice design, works great.",NA,"ASUS"
"129","B079142R7Y",3,"true","Not the best phone, wish I had spent a little more to get the step above this one.",1,"ASUS"
"130","B079142R7Y",2,"true","The phone battery sucks. I'm going to return it definitely.",NA,"ASUS"
"131","B079142R7Y",4,"true","**Updated** This is kind of a day of a simple day one review. First the phone work I got it as a place holder because my v20 is giving me way to many problems and I don't want to upgrade to a new flagship yet. Here are the basics: the phone is smooth but I wouldn't call it snappy. The cameras are ok. (The screen is actually pretty good) The speaker is not really good and for some reason the are two speaker grills and only one speaker maybe my model is defective. (I actually called Asus and they confirmed my thought on my speakers being broken) The fast charging is not super fast but the battery is also huge. ( I ended up getting a full days use out of the phone with no need to charge.) (The Ui is very easy to get used to. By the end of the day it felt normal) Over all for a budget phone I am happy with it. I was able to just pop in my sim and transfer over everything fairly easy. Yes this is the US version i did call Asus to make sure and they confirmed it. I think they just don't send the correct paperwork with the phone. I am returning this phone due to the broken speaker and because i cant wait for the exchange i am getting something else but i would have kept using this phone with no major complaints.",3,"ASUS"
"132","B079142R7Y",5,"true","The phone was better than what I expected for the price.",NA,"ASUS"
"133","B079142R7Y",5,"true","Awesome phone! I upgraded to the max from the laser. Amazon wins again on pricing and service.",NA,"ASUS"
"134","B079142R7Y",2,"true","Phone works good and it's fast however it is so the covers are so slick that it is very difficult to hold onto, I have already dropped it a couple of times luckily it was into my lap!",1,"ASUS"
"135","B079142R7Y",5,"false","I got mine from Best buy but thought I'd share my experience with the phone. I'm coming from a Zenfone 3 max. The battery on the max plus does drain noticably faster than the other models but man does the screen look great! I've never seen a screen look this good. The cameras are great can record full 1080p. The phone is taller than the regular version and not as wide as first this bothered me a little bit but I realized it's much easier to use one handed than the other thicker models. Also take note the phone requires a nano SIM card I am having to wait for my new sim to arrive before I can call or text. The only downside I have experienced is the phone runs warm. It's normally sits around 70 degrees Fahrenheit. I installed the new pubg mobile game and it ran it perfectly but my phone was getting extremely warm not like it would burn you or anything just very warm but not a real issue the phone didn't crash or anything the game ran very stable. If you have any questions or want me to test anything please let me know feel free to email me at th3.tan3x@gmail.com",4,"ASUS"
"136","B079142R7Y",1,"true","The phone worked perfectly for three days then crashed when I used the navigation on vacation. It just kept crashing and I couldn't log into the phone without a restart. Thankfully, I never needed the phone in an emergency. Amazon was terrific in sending a replacement, Unfortunately, Asus had another lemon. I hardly write any reviews but this experience has been so horrible I want to warn anyone thinking of getting one.",7,"ASUS"
"137","B079142R7Y",5,"true","Edit 3/04/2018 I have added a screenshot from engineering mode showing what bands this phone uses. These screenshots are from the phone shipped and sold by Amazon. This is a great phone, especially for the price! I saw a review that said the reviewer didn't receive a model made for the U.S. The one I received is infact the correct model for the U.S. and was shipped and sold by Amazon the day after the release. I can only assume the other reviewer ordered his from a 3rd party seller prior to the actual U.S. release. If you are looking for a nice phone that is inexpensive but doesn't look or feel it, you can't go wrong with this one.",49,"ASUS"
"138","B079142R7Y",1,"true","I broke my screen on my old phone and was looking for an upgrade with Oreo on it. My options were limited, 1100 for an unlocked Galaxy S9+ or this for 200 bucks. The phone comes with 7.0 and does not upgrade. Everyone on the forums for the phone have been complaining about it since January 2018. This is the second ASUS product I have purchased off amazon.com that claims to have certain specs and then when the item arrives it clearly does not have those specifications.",13,"ASUS"
"139","B079142R7Y",2,"true","Telephone hone quality is miserable. Many failed calls, garbled reception and poor volume. No problem switching back to my old Samsung note 3. Amazon switched first phone with another new one - no improvement. Asus admitted unit ""meets factory specs."" Suggested return for credit.",NA,"ASUS"
"140","B079142R7Y",4,"true","The volume isn't high nor is the speaker phone, but the phone is great and the storage capacity is awesome.",NA,"ASUS"
"141","B079142R7Y",5,"true","Asus is the Best",1,"ASUS"
"142","B079142R7Y",5,"true","I love it!! User friendly. Long lasting battery. For the price it's an excellent cell. Have had no problems.",NA,"ASUS"
"143","B079142R7Y",5,"true","Disappointed with this item I really thought this was a good buy but sorry I can't rate it it's not Lte wife is slow",NA,"ASUS"
"144","B079142R7Y",5,"true","parait tres bien a suivre......",NA,"ASUS"
"145","B079142R7Y",4,"true","This does everything you need from a cellphone at a great price. Insert your SIM card and it connects to your provider network quickly. It has a bright screen with excellent resolution. I really can't see spending $500 or $600 or more for a phone you will have to replace in three or four years. Like many phones today the battery is not user replaceable but at this price this is not an issue for me.",1,"ASUS"
"146","B079142R7Y",2,"true","Very nice user interface but a mediocre camera and horrible sound quality.",8,"ASUS"
"147","B079142R7Y",4,"true","I really like the phone but I had to take off one star because it lacks Wi-Fi calling. Find this odd because with all the features this mid range phone comes with you would think it would come with Wi-Fi calling. Where I live the signal strength is spotty so having Wi-Fi calling would be a nice feature. I did reach out to Asus in regards to Wi-Fi calling and they did finally admit that it does NOT have Wi-Fi calling after they first told me that it did. I want to touch on the subject of performance. Keep in mind this is a mid level phone and not a flagship so I wanted to compare it to my Note 4 since it was old technology, having come out in 2014, so decided to do a bench mark test using an android app Geek Bench 4. Here are the scores: Max Plus: Single core score was 442 Multi-Core Score was 962 Note 4: Single core score was 1065 Multi-core score was 2879 As you can see there is a quite a difference in performance between the two phones even though the Note 4 is older technology but was a flagship phone when it came out (although I did not buy it when it first came out). Having posted the scores I have not had any issues with performance; but I do not play any high graphically based games on my phone only card games or something like a bubble shooter. Playing music or videos has not been a problem and is plenty loud just using the built in speaker. It is important to mention that the phone only supports wifi 2.4 ghz connections and not 5 ghz. Oh and as far as it being ""fragile"" I have not experienced any issues but of course I have not dropped it either. But since the phone lacks gorilla glass, or even if it did, I would recommend a glass screen protector and a case (but I always do that for every phone I buy). The phone seems to be built well and have not had any problems with Bluetooth and hooking it up to the computer to transfer files although you may have to enable usb debugging in order to transfer files when using a usb cable. Which by the way is micro USB not USB c which is becoming more common in cell phones. The camera also has a fair amount of features (grids and such) although it does seems a little slow if you are using the flash but other wise is responsive and takes pictures quickly. One of the best things is the battery life which is higher than most phones especially in this price range. Conclusion: If you are wanting a mid level phone that has a lot of features and will not break the bank compare to a lot of the flag ship phones out there I would recommend it so as long as you do not need Wi-Fi calling. Even though it is slower than the Note 4 I was using, it was not an issue for me, and this phone would be perfect if I lived in an area with better signal strength and or it had Wi-Fi calling.",38,"ASUS"
"148","B079142R7Y",5,"true","This phone is excellent. Asus definitely makes a great product for the price. This phone has a massive battery also has the option to act as a charger for other devices. Snappy controls dual SIM could be useful for someone who travels abroad and buys prepaid minutes. Asus can definitely compete with the big manufactures of devices.",13,"ASUS"
"149","B079142R7Y",1,"true","I wanted to warn everybody against this product. I had ASUS phones before and they were good. This is a product which should never pass any quality control in US. The photos are atrocious: dark and blurry, when you press the on screen button, it captures 1 in 10 photos. The ""aluminum"" case cracked after 3 days. It's clearly plastic not aluminium. After 1 month, I started to get messages that my device is corrupted and the system started to crash! Daily! Now (3 months since the purchase) The screen appear to have a crack which goes side to side across. I never even dropped this phone. It just magically appeared under the screen protection film I have on. I contacted the ASUS customer service, based in Caribbean...just to be advised that for the reasons they could not explain my phone is not under warranty...Stay away from ASUS. They are being pushed out of the market by Xiaomi which explain the declining quality of their products.",1,"ASUS"
"150","B07CLT3BDN",4,"true","Great phone for the money. Camera could be better though",NA,"ASUS"
"151","B07CLT3BDN",5,"true","So far really like this phone. Just got it today and had no problem setting it up with Straight Talk and an AT&T sim card. Wanted to point out that it will quick charge with other chargers that have QC 3.0 not just the wall adapter that comes with the phone. The only grip I have is you don't get a notification that it is quick charging you get like 3 + signs on the battery symbol which is really hard to see but without quick charging you get the lightning bolt symbol and that is easier to see; so no lightning bolt means it is quick charging. Will update my review later when I have had the phone for more than a couple of hours. Update: 11-25-18 I would not recommend using the AT&T sim card with Straight Talk if you use google voice. Had a lot of issues sending text messages using the AT&T sim card and google voice once I was away from wifi. I had to tap on resend like over 5 times on text messages before it would send if it would send at all. Now once I switched over to t-mobile every text I sent went the first time every time when away from wifi. Perhaps it is different depending on were you live but where I live in FL this has been my experience. On the subject of battery drain and I am not sure about other phones but this phone allows you to setup a lower power setting mode automatically during the night for example. So I have mine set from 11 pm to 7 am to go into a lower power mode which over an 8 hour period my battery only went down by 3%. This to me is a really useful feature because I read online that to help your battery have a longer life you should not leave it on the charger over night so I charge it before I go to bed and or after I get up in the morning. This feature really helps to keep the battery close to full for when I get up in the morning without having to remember to change it manually. Can't say I like the Asus default interface (can't add a folder to home screen unless you combine two apps together which then makes a folder) but I use lightning launcher to replace it and it works without any issues. It costs $4.99 and is definitely worth the price allowing one to setup your home screens exactly how you want them. After a couple of days of use I really like this phone. Yes it may not be water proof, or have wireless charging, but I like the physical design of a phone that has a flat screen; because I think the screen is better protected when you put a case on it since the case creates a lip all the way around the screen (of course I also use a glass screen protector). Correct me if I am wrong but all the phones that have curved edges to the sides of the screen aren't going to be as well protected even by a case should you drop it; because the case does not create the lip like a flat screen phone and it will land on the screen instead of the edges of a case.",8,"ASUS"
"152","B07CLT3BDN",5,"true","I've had a great experience with every feature of this phone. I love ZenUI on this phone, it's light and snappy. The snapdragon 845 in this phone won't let you down with performance. As for connectivity, this phone has a great LTE antenna (4x4 MIMO) I get a stable LTE connection where my previous phone wouldn't even detect the network. I use AT&T in both the US and Mexico. Along with this, I absolutely love that this phone's dual sims BOTH support LTE connectivity. Switching LTE data between my SIMs is merely a menu setting instead of having to swap the sims between the slots. The camera works great. I'm no photographer, but the pictures look every bit as good as the galaxy s9+ to me. It's also extremely nice having having the wide angle lens for scenes that just don't fit into the regular lens. The full hd IPS display has a full, vivid range of colors and it's bright enough to view outdoors in the sun. I've heard a lot of negative things about IPS vs AMOLED, but consider this.. IPS has no screen burn-in, (I've seen really bad burn in on the S5 for example), IPS is brighter, and it is also far cheaper. I'd rather not pay a large premium for a screen that just isn't noticeably better. Regarding review on the lack of Tmobile VoLTE and wifi calling, why even use legacy voice networks when you can use a VOIP service like TextNow and stick to wifi/data? VOIP is portable, it can be used on any device and is not bound to any hardware or a sim card. VOIP services typically have unlimited texting and calling over wifi with cheap to free international calling. Also instead of wifi, it can also be used over any type of network (including LTE and even 5G when it rolls out) so techinally VOIP can use VoLTE on any phone that supports LTE data. The battery life is great, a full charge can get me through almost 2 days moderate usage and I leave LTE data or wifi on all the time. It charges very fast with the included quick charge. Overall my experience has been great with this phone!",22,"ASUS"
"153","B07CLT3BDN",4,"true","I've read a lot of the reviews on this phone because I've been waiting dearly for it. I switched to this from my Motorola G5 Plus. The biggest issue I've had comes from the LTE bands. It only supports three LTE bands for Tmobile. Tmobile has bands 2, 4,12, 66, and 71 for 4G LTE in the United States. Band 71 is brand new making it irrelevant in this review. Anywho, this phone in the United States for Tmobile only supports bands 2, 4, and 12. This would be totally okay if living in a big city of sorts. I live in rural America so I don't get the full support of all the Tmobile bands. This is by far the ONLY reason I am returning it. My Moto G5 Plus did me well with 4G LTE data since it supported 4 of the bands versus three on this phone. Of course most of the phone you buy directly through Tmobile should be able to use the full support of all 5 Tmobile 4G LTE Bands. I don't game on my phone. I use your majority of social media apps. Facebook, instagram, snapchat, etc etc. I bring this up because I've had no stuttering what so ever from the on board 6GB of ram. This thing rolls like a champ. It never has heated up or over heated on me. Battery life has been solid. For days where I barely use my phone, I leave the house at 100% and return home at 70% roughly. That's pretty awesome after a full day of work. Obviously your mileage will differ if you spend a heavy amount of time on your phone. I think on my heavy usage days I got it down to roughly 40%. I still had plenty of juice to function for awhile. All in all it is an amazing phone for what it is and what it costs. If you live in a better area with the full support of those three Tmobile bands, you'll be fine and I totally recommend it. If you're living out in small town rural areas, I would not recommend it unless you're on WIFI all the time at home and work. I hope this helps.",91,"ASUS"
"154","B07CLT3BDN",5,"true","This phone is amazing. This is my first Android phone and I'm falling in love with it. I was fed up with my iPhone 6 being practically unusable, so this phone has been the perfect gateway drug to Android. The screen takes almost the entirety of the phone and it looks really cool. It has an AUX cord port unlike the newer phones out there and even has fingerprint and face recognition. 5 stars!",21,"ASUS"
"155","B07CLT3BDN",5,"true","Sorry, this video is unsupported on this browser.  The best way to summarize the deals with this phone is to tell you that it has 6GB RAM, dual cameras and a snapdragon 845, for $500. Thats literally half the price of every other flagship with the same specs. And sure you could go to the oneplus 6 and mention that, but this also has expandable storage or dual sim ability. Which is a pretty hefty weigh in. And its from ASUS, they are pretty much amazing in all they do. I've never had an ASUS board fail on me. There are a lot of things that I absolutely love about the experience I'm having with the Zenfone 5z. And I must note that I am upgrading from an old Note 4 to this so its a pretty big upgrade. Inside the box you get the phone, some good quality headphones, a clear case for the phone, a sim removal tool, and the charging block with the cable. Its an all glass phone using gorilla glass 3, and everything looks very sleek. There is a notch though but that can be hidden easily in the settings. The biggest difference is the performance, through and through its strong and can handle pretty much everything. Multitasking is very well managed on it and gaming has never been smoother. Apps load up very quickly and tasks are performed close to instantly. Its charging is very quick as well. The AI charging is very handy and you can have a full charge in less than an hour and a half. The camera is one of my favorite things about it. It automatically picks settings based on what you take a picture of, can adjust the lighting of the picture with a tap. You dont have to be limited to the AI camera though, you can set it to pro mode and have fun with all manual settings for the best picture. It can do that background blur effect as well as wide angle shots. ZenUI is quickly becoming one of my favorite launchers recently as well. I almost put nova on until I started noticing several little features that I really appreciate. The way it works just feels right and is very easy to get used to. Would I suggest you buy this phone? Yes, instead of spending $1000 on other brands, get this instead. Its a better deal all around.",10,"ASUS"
"156","B07CLT3BDN",5,"true","Great phone. Works just fine with t-mobile in my area (non-rural PNW USA). It lacks some modern day features - waterproof comes to mind - but it performs so well and seems pretty inexpensive that I don't let that affect my opinion of its awesomeness.",NA,"ASUS"
"157","B07CLT3BDN",5,"true","I have used the ASUS Zenphone 3 Zoom for the past18 months and have been happy with the function and reliability. It has been a good phone, but I have never been a fan of the camera. The ""telephoto"" camera simply was not great , although the wide angle camera was pretty good. In addition, Android 8.0 just never seemed to be quite well thought out. When Amazon sent me a blurb about the 5Z at a good price I decided to upgrade. The larger screen, the improved camera, bigger storage, and most importantly, the larger RAM (6 Gb. vs. 3 Gb) were attractive. I had run into constant loss of signal (cracking and random noise) when using Bluetooth earbuds, as my Zenphone 3 indicated it was using 2.8-2.9 Gb of memory on average, essentially all that the phone had. I spent the 3-4 hours necessary to transfer everything to the new phone and am VERY happy with the upgrade. The same earbuds now work flawlessly. The new phone indicates average memory usage of 3.7 Gb, well below the 6 installed. The screen is brighter and easier to read. The fingerprint reader is GREAT for unlocking the phone. Android 9.0 feels like a finished and well thought out operating system. I especially like the ""intelligent"" features, like the auto-brightness. If it is too dim in darkness, you increase the brightness and it remembers you want it increased the next time you are in a dimly lit area. It also is much more visible outdoors. Haven't used the camera much yet. The battery life is not as good as the Zenphone 3 Zoom but appears adequate. The ""fast charging"" really is fast. My only hiccup involved a update several days later. The phone lost my fingerprint registry and would not unlock with my passcode. Finally after about 30 minutes of trying it did and has been working fine since. I suspect it was a buggy update as I found others with a similar complaint. I think the problem was the wrong keypad was displayed, one without an enter or checkmark key. Finally, one was displayed with a checkmark key which allowed the phone to unlock. Normally you never have to hit that key, but for the initial unlocking it was required.",4,"ASUS"
"158","B07CLT3BDN",5,"true","Es rápido y buenas fotografías",NA,"ASUS"
"159","B07CLT3BDN",5,"true","This phone has a great battery life. I watch a lot of videos and mmorpg games on my phone and the battery easily lasts me the entire day. The Screen is sharp and the sound is great, as long as you don't put is in outdoor mode and max out the volume, if you do that it gets really loud but the sound quality drops. The processor is amazingly fast and I have a ton of storage after adding a samsung 128 gig microSD card. I have hours upon hours of music and videos stored on my device.",3,"ASUS"
"160","B07CLT3BDN",5,"true","So far so good! So glad I opted for this phone over paying 2x the price for a Note 8 or 9. The video and camera quality is ridiculously good. I use this on Metro PCS and was originally worried and warned by the store that there may be an issue with connectivity (slow data or poor call quality), but I've not had a single problem. Transfered all my apps seamlessly from my old Samsung. The battery life is amazing too. I Can't complain about anything so far. I've only had the phone for less than a month, but I don't miss anything yet. I'll update this review in a few months...",3,"ASUS"
"161","B07CLT3BDN",4,"true","I've been using this device for 2 days, so far so good. The Zen UI is very easy to get use to and a bit tricky to customize the interface. The screen is excellent, It's one of the best calibrated IPS screens out there, but regardless it's still an IPS display, there's a noticeable difference of deep blacks if you wanted to hide the notch. I can't judge the camera as it will often than not it would overexpose the lighting and the so called ai camera along with its auto-HDR mode would display inaccurate colors and non-vibrate pictures. Not sure if that's the case for every zenfone but it definitely needs software improvement (using the latest patch as of 8/10/2018). The software is what I worry the most, asus doesn't have the best record of updating security patch and android system. I'm still rocking andriod 8.0 even though the Oneplus 6 which came out at the same time is using andriod 8.1. Oneplus also guarantees at least 3 major system updates in which the asus does not. Now onto the price, it's indeed the cheapest phone using the Snapdragon 845 chipset, but ordering it from amazon within United States would cost around 33dollars which brings it to the same price point as the Oneplus 6 (Oneplus 6 doesn't have a physical warehouse in most of the states), B&H are exempt from sales tax but provide no return and customer service option. All in all I have to say unless you'd care about 30grams of extra weight, no stero speakers and micro sd card tray then go with the oneplus 6, I've not notice a signicant difference in terms sound quality when I cover the front facing stero speaker, The Oneplus 6 has a more vibrate Amoled display that's able to hide the notch a lot more better. The only bummer for the Oneplus 6 is that It would take about 10dollars for 4-5 day shipping and around 11 days for free standard shipping, wheras amazon prime and B&H gets free 2 day shipping.",6,"ASUS"
"162","B07CLT3BDN",5,"true","The phone is great for the money and it has a really good IPS display also good performance you won't be disappointed buying it",2,"ASUS"
"163","B07CLT3BDN",5,"true","This is an awesome phone. I upgraded from a Zenfone 2 to this new model. Quick Charge is great - I get about 50% charge in 30 min! I was about to buy a OnePlus6 because Asus was so slow to bring this model to the US but glad I held off cause I wanted the headphone jack and the SD card slot. A little bummed by the price point since it's actually cheaper outside the US but it's still a great deal. I use it with T-Mobile and have no issues at all with 4G here in the SF Bay Area, CA. Out of the box you'll need to do the updates - it has 3 in a row so I'd do those before loading up apps and such. Wish Asus would have just made 1 version that worked world-wide instead of the ABC versions with different bands. I hear they aren't going to bring the 8GB ram model here so hopefully someone figures out how to unlock ALL the bands on this phone so I can buy it overseas for less and give this one to my wife. Overall very very happy with this phone!",37,"ASUS"
"164","B07CLT3BDN",5,"true","Great cellphone! Had a previous model and very happy with the new one.",1,"ASUS"
"165","B07CLT3BDN",5,"true","I had been studying to find a good, reasonably priced phone for a long time... one with a decent camera. This phone so far is great... I am hoping it will last me several more years. I've always liked asus computers, but my first asus phone... Good processor, good camera, good sound, and plenty of memory! Edit: This phone does not have wifi calling at all... for those who need it.. that is a real shame for a supposedly ""flagship"" phone",19,"ASUS"
"166","B07CLT3BDN",5,"true","I upgraded from the iPhone 6 Plus. This device is great.",NA,"ASUS"
"167","B07CLT3BDN",5,"true","Awsome phone. Just like new.",1,"ASUS"
"168","B07CLT3BDN",3,"true","Don Like Battery life and Finger Print Reader. I Like, every else. The cellphone is ok.",NA,"ASUS"
