"","asin","rating","verified","body","helpfulVotes","brand"
"372","B07C6FCC8G",5,"true","Love this phone!",NA,"HUAWEI"
"373","B07C6FCC8G",3,"true","I've had the phone for just over a year now. The updates are regular and appreciated. The battery is still going strong. But for whatever reason despite having all the frequency bands, my T-Mobile service is terrible with this phone. There are older phones that I've tried and retried, and they give better service and hotspot strength. I'm not sure what the problem is and I've had all my settings reset and looked at by a T-Mobile rep. As far as lasting impressions, I think my next phone will have to include a jack. It's been a hastle wrestling for a charger vs a headphone plugin and attaching converters for my regular jacks to work. The phone is good but next time I'll stick with one that is carried and approved by my service carrier.",3,"HUAWEI"
"374","B07C6FCC8G",2,"true","A VERY Beautiful Brick This is a very beautiful paperweight. It excels at everything EXCEPT actually being a phone. I'll provide a quick summary for people who just want the overview then go into detail below. As an FYI - I replaced the first phone after three weeks. Called in to return the second after 4 days. PROS Speedy. Responsive. Beautiful. CONS Can't maintain a Bluetooth connection. Can't maintain a call over Wi-Fi. Can't maintain a call over cellular. Can't receive calls. Transferring apps and data to the phone does not work well. Only partially transferred data, then stopped working. Piss poor customer support. Does not come with visual voicemail installed. Here's the message I sent to HUAWEI about the details. These messages were after the calls. DETAILS Phone #1 - 1) the phone clone app does not connect. Getting a connection so I can copy the contents of my other phone over where painful and took forever. Does not work as advertised. 2) Dropped Bluetooth connections and would during calls, people would complain of not being able to hear me. Even though I could hear them. Then they'd hang up. Because they couldn't hear me. 3) would lose internet connection. Customer support would only tell me to factory reset or send phone in to be serviced. So I would either lose my data. Or have people not be able to contact me for a week. I returned this phone to Amazon and got a new on on Friday (March 16th). Phone #2 - 1) loses internet connection. Even though it says it's connected to the internet it loses internet connection. 2) after several minutes on the phone, people were complaining of not being able to hear me and then they would disconnect the phone because they thought the phone call had ended.. After unsuccessful attempts to receive help from Huawei support, I was able to determine that calls made over Wi-Fi would be the ones where people complained of not being able to hear me. All of my other phones are able to do this without an issue, but the Huawei phone is unable to handle this. 3). Now this is the BIG ONE. All of a sudden, this phone stopped receiving phone calls. I had very important calls coming in and this phone wouldn't even register that a phone call has been made to me. I can call out just fine (as long as I talk fast enough to get my message out before the phone decides to mute me). But this phone refuses to accept calls now. FYI For both phones, Huawei suggested I reset the phone. Even the one that was fresh out of the box. Only 4 days old. They didn't offer much beyond that. Do not get this phone if you're not already an expert at setup or are new to Android. Or if you need to call people.",8,"HUAWEI"
"375","B07C6FCC8G",5,"true","The camera is better 5han iPhone X for taking photos for families. The touch to get focus function is very useful. Super fast! I found free case and free screen protector after 8 opened the sealed brand new box!",NA,"HUAWEI"
"376","B07C6FCC8G",5,"true","The best late 2017 / Early 2018 price .performance Smartphone. Fast, Battery last forever",NA,"HUAWEI"
"377","B07C6FCC8G",5,"true","Great phone upgraded from the mate 9. No complaints. Great phone for a great price!",NA,"HUAWEI"
"378","B07C6FCC8G",5,"true","Bought this phone for my wife and she is very happy about it.",NA,"HUAWEI"
"379","B07C6FCC8G",5,"true","a solid phone, take great photos.",NA,"HUAWEI"
"380","B07C6FCC8G",5,"true","This device is very thing and work flawless the only thing bad is this very aggressive with battery life and the notification with my smart watch have a lot delay. Android auto have problems too. Camara is awesome and video quality is good. Worth the money.",NA,"HUAWEI"
"381","B07C6FCC8G",5,"true","Much better looking in person, essentially the mocha brown version. Performance is superb and the camera quality is excellent. Thank you Huawei, and please keep the updates coming for many years down the road.",NA,"HUAWEI"
"382","B07C6FCC8G",5,"true","This is the best android I ever had. It is beautiful phone with super fast finger print unlock, battery that last 2 days with moderate used, great camera. I have it for over one month now and never had any problem. Very fast.",1,"HUAWEI"
"383","B07C6FCC8G",5,"true","Best smart phone y bought until now",3,"HUAWEI"
"384","B07C6FCC8G",5,"true","What a great phone for the money. I bought the Mate 9 for my wife last year and it is a top performer. This Mate 10 pro is a top performer too. It has exception cameras, and just works perfectly. I have not found any flaws.",NA,"HUAWEI"
"385","B07C6FCC8G",5,"true","Great phone! The battery life is amazing, and the camera is outstanding. It offers 128GB of storage, and 6GB of RAM. I LOVE MY PHONE!",1,"HUAWEI"
"386","B07C6FCC8G",5,"true","The batter's life has been significantly longer than other phone. Very ergonomic; craftsmanships !",1,"HUAWEI"
"387","B07C6FCC8G",5,"true","This Huawei Mate 10 is the best phone I have ever had and this is my 15th Android device.",1,"HUAWEI"
"388","B07C6FCC8G",5,"true","5 stars. Using it on AT@T really fast cellphone, I have used it in Mexico too. No problems it's a great device with good signal.",NA,"HUAWEI"
"389","B07C6FCC8G",2,"true","I bought this phone a year ago, and now the sound is broken, and it’s broken when it doesn’t fall to the ground.",NA,"HUAWEI"
"390","B07C6FCC8G",5,"true","This phone is baller. The monochrome secondary camera is awesome (black and white) and way better than using a black and white filter. It is an actual feature that separates this phone from the pack. The IR blaster is useful. I lost my ac remote and this phone turned it on and it only took me like 5 seconds to figure it out. Same with my grandma's tv, cable box and bedroom smart TV (testing). Went to a donut shop and they had CNN on and I turned off the fake news so I can enjoy my donuts with my daughter. The 4000 mAh battery is awesome. You get two solid days of moderate use. You can turn power saver on and get more milage... I don't recommend ultra power saver but it is a thing... Turns off GPS, autorotate etc.. not sure how much life I would get... I don't seem to get as much NSA, FBI, spying it seems... I had an iPhone before and if I talked about Machu Picchu I would get flight advertising to Peru or if I talked about cruiseships, Bam ad for cruise on my Facebook... This doesn't seem to happen so I guess the Chinese government has nothing to offer me. I can turn the GPS off so that is neat... But Trump is going to decriminalize marijuana so if I ever need medical weed it will probably be legal by then... And I will probably have abother phone. Anyway this phone is awesome. Price came down and for a 2017 flagship it is holding up well to 2018 phones. No jack, no wireless charging. Comes with headphones that plug into the port without adapter and I can't tell the difference between jack and no jack. Wireless charging does eat up the electric bill anyway so I am okay with out it. Phone charges fast and it is not like I need to hit 100% with this thing, 70% is like 100% compared to other phones so that is a thing.",2,"HUAWEI"
"391","B07C6FCC8G",5,"true","I've had this phone for about a month and I love everything about it!! It takes excellent pictures - even in very low light!",1,"HUAWEI"
"392","B07C6FCC8G",5,"true","This phone is superb in every way. Great piece of tech, if u plan on buying one then it'll be a great choice.",1,"HUAWEI"
"393","B07C6FCC8G",5,"true","finger print scan unlock is super quick. performent is good and operating system was able to upgrade to android 9.0. i like it alot.",NA,"HUAWEI"
"394","B07C6FCC8G",2,"true","This phone use only one sim, I gave it only two stars because the seller doesn’t say the model, it is BLA-A009. I wanted the model bla-l29 with two sim.",NA,"HUAWEI"
"395","B07C6FCC8G",3,"true","I wanted to like this phone but it has many a few issues that I didn't want to deal with. The fact that I paid almost 800 dollars for it I did not want to deal with simple apps like cnn or tmz from play store crashing and being told to factory reset it. i did it once but apps started crashing again. My nexus 6p never had issues like this. it is a great looking phone but I think there is compatibility issue with some apps. Not worth the hassle for me.",5,"HUAWEI"
"396","B07C6FCC8G",5,"true","Quality Phone",1,"HUAWEI"
"397","B07C6FCC8G",5,"true","Not sure if I'll ever go for phones with a notch in the center. what's the point? this one does it all, great camera, great battery with easily 40% left at the end of a long day. Can I please have the earphone jack back?",NA,"HUAWEI"
"398","B07C6FCC8G",5,"true","Works as advertised. Huge upgrade for me after having the honor 6x. I loved the honor phone too, but this phone is faster, lighter, can multitask, has quick charging and so much more. Its amazing.",NA,"HUAWEI"
"399","B07C6FCC8G",1,"true","say no more",3,"HUAWEI"
"400","B07C6FCC8G",5,"true","😍💕😍💕 simplemente quedé perdidamente enamorada de mi Mate 10 me he quedado muy satisfecha con esta marca. Una mezcla como de iPhone con sistema Android.. vaya! Estupendo, se adapta bien a mis necesidades diarias. Batería de calidad.",1,"HUAWEI"
"401","B07C6FCC8G",5,"true","Great phone. The size is perfectly fit for my hand. Also I love the camera.",1,"HUAWEI"
"402","B07C6FCC8G",5,"true","Everything as expected. New phone still in packaging. Works with gsm only as advertised. Good buy",NA,"HUAWEI"
"403","B07C6FCC8G",5,"true","One of the best phones I ever had for the price, battery life is too good!",NA,"HUAWEI"
"404","B07C6FCC8G",4,"true","Tiene entrada USB c",NA,"HUAWEI"
"405","B07C6FCC8G",5,"true","I like this phone!",NA,"HUAWEI"
"406","B07C6FCC8G",5,"true","El teléfono es espectacular. Único detalle comprar siempre la versión doble sim e internacional (no la norteamericana) actualiza más rápido y tiene reconocimiento facial.",NA,"HUAWEI"
"407","B07C6FCC8G",5,"true","This is a bargain. Good deal",NA,"HUAWEI"
"408","B07C6FCC8G",5,"true","Rápido, práctico y podría decir que es mejor que un IPhone.. Trae bastantes cosas y hace bastantes cosas que un IPhone no puede.. Recomendable",NA,"HUAWEI"
"409","B07C6FCC8G",4,"true","If you're looking to upgrade from the Mate 9, I'd hold off. The WiFi is faster on the Mate 10, but aside from some speed differences, the devices are identical. If you are upgrading from an older device, than yes, this is an awesome phone! Huawei did a great job on this phone. I wish there was more support from the bigger carriers so we can get WiFi calling!",3,"HUAWEI"
"410","B07C6FCC8G",5,"true","Perfect phone for that money",NA,"HUAWEI"
"411","B07C6FCC8G",5,"true","Good phone!! Very fast!! They battery is amazing. The phone came with a screen protector and a cover.",NA,"HUAWEI"
"412","B07C6FCC8G",5,"true","Bought this to replace my Nuu G3. This thing is amazing. Battery lasts all day with ease, even with a lot of gaming. Display is absolutely gorgeous! Dual speakers sounds good. Didn't take long at all to get used to the emui skin. Fully recommend this to everyone",1,"HUAWEI"
"413","B07C6FCC8G",3,"true","A great smartphone, but a buggy messaging app due to an error of downloading or receiving mms occur after a security software update. It looks like Huaweii has abandoned the android pie update for the US variant. I had to return it for a full refund.",1,"HUAWEI"
"414","B07C6FCC8G",3,"true","For exactly one year and two months was an awesome phone. Unfortunately the back part took off and the microphone has started to give me problems. The warranty expired so I am disappointed. The Moto X lasted me seven years without any physical problem and this phone just one year.",NA,"HUAWEI"
"415","B07C6FCC8G",5,"true","I have been in telecom for over 25 years. This is one of the best phones out there. Samsung you just got schooled. A MUST BUY.",1,"HUAWEI"
"416","B07C6FCC8G",5,"true","I own a Samsung note8 and this Huawei phone was my 1st purchase or dealing with this brand. I am 100% happy with everything about this phone. The price you cannot beat a is equal to Samsung or iPhone.",NA,"HUAWEI"
"417","B07C6FCC8G",5,"true","Loving this phone, glad I didn't listen to all of the things surrounding the company, great phone easy to use if you are used to Android and there are cool features too.",1,"HUAWEI"
"418","B07C6FCC8G",5,"true","Best phone ever. I needed a new phone and I was between this one, Samsung Note 9, and Google pixel. This is the best looking phone, way better camera, it works great with my wireless headphones, and the blue is the best.",NA,"HUAWEI"
"419","B07C6FCC8G",5,"true","Amazing phone! Top notch build, battery life, camera, headphone audio quality and performance. Don't believe certain reviews about how the software is bad, it's not. Wonderfully done Huawei!",1,"HUAWEI"
"420","B07C6FCC8G",5,"true","Works just like it said it would! Easy to apply, and came with the little prep kit to get my phone ready to go!",1,"HUAWEI"
"421","B07C6FCC8G",5,"true","I upgraded from an honor 6x. I will never buy another phone brand again! Huawei makes the best phones!",NA,"HUAWEI"
"422","B07C6FCC8G",3,"true","I receive the phone on Dec 17, 2019. Then I check the IMEI/SN on Huawei's official website , it showed the warranty will expire on Dec 29,2019. I have used it for several days and there is no update! I doubt whether it is brand new or refurbished. Did anyone find the same issue?",NA,"HUAWEI"
"423","B07C6FCC8G",1,"true","very disappointed with amazon tech support ,sent email to Huwaei support now ,below is email sent to huwaeri support Bought huwaei pro today from amazon in USA but phone unable to work with application named project Fi and google photos With project FI phone says phone unable to connect to internet and google photos keeps closing when I try opening",1,"HUAWEI"
"424","B07C6FCC8G",5,"true","I've had this phone for a few months. I enjoy it.",NA,"HUAWEI"
"425","B07C6FCC8G",5,"true","It's a great phone and a good value. This is comparable to any current flagship phone despite being a year behind. Too bad this brand had to quit the US market.",NA,"HUAWEI"
"426","B07C6FCC8G",5,"true","This is an excellent quality.",NA,"HUAWEI"
"427","B07C6FCC8G",5,"true","best cellphone ever.",1,"HUAWEI"
"428","B07C6FCC8G",5,"true","Amazing phone... Definitely better buy than Apple or Samsung",NA,"HUAWEI"
"429","B07C6FCC8G",5,"true","Beautiful and fast! Battery lasts more than a day easily! Awesome camera! Really like it. No cons so far.",NA,"HUAWEI"
"430","B07C6FCC8G",5,"true","A wonderful phone!! Much better than iPhones.",NA,"HUAWEI"
"431","B07C6FCC8G",5,"true","So far so good. By by samsung",NA,"HUAWEI"
"432","B07C6FCC8G",5,"true","Es una gran maquina y tiene un lente súper poderoso. No he tenido ningún problema en más de 6 meses de uso",1,"HUAWEI"
"433","B07C6FCC8G",5,"true","THIS HUAWei SMART PHONE IS VERY GOOD, IT IS BETTER PRICE THAN SAMSung S9 PLUS, ALL FUNCTION ARE SAME.",1,"HUAWEI"
"434","B07C6FCC8G",5,"true","The product itself is wonderful , high configuration and reasonable price. But the delivery service is not very good .",1,"HUAWEI"
"435","B07C6FCC8G",4,"true","It seems to be a good phone!",NA,"HUAWEI"
"436","B07C6FCC8G",5,"true","Best phone I have had so far. First it looks beautiful, feels good on hand, right size - not too big, not too small. 2nd battery life is incredible, never able to drain battery in one day, included a long travel used it as GPS for 4+ hours, plus hours onscreen while waiting for boarding/on the plane. 3rd camera is amazing, take great photos, and videos It comes Android 8 Oreo out of the box, updates appears to be timely, owned it for a month, it has been patched twice. Motion UI is very much customization with minimum bloatware, much fewer than Samsung, no issue no complaint so far. it offers a separated account for privacy... Strong recommended to anyone looking for a good phone.",2,"HUAWEI"
"437","B07C6FCC8G",5,"true","I am pleased with my purchase of this cell phone. The Huawei Mate Porsche Design has certainly lived up to it's positive reputation. It is not only a beautiful phone, it functions smoothly and efficiently. No lag in it's software.",1,"HUAWEI"
"438","B07C6FCC8G",4,"true","For the price, it's a solid buy. Although the fingerprint reader and face recognition weren't the best after a while, it did the job it was designed to do. Screen quality is surprisingly solid and fits well in my hand when I'm using it in bed. It has gotten wet a few times but after a good wipe, there didn't seem to be any internal damage at all. Don't regret the purchase.",NA,"HUAWEI"
"439","B07C6FCC8G",5,"true","Muy buen celular, muy recomendable, la batería le dura bastante, muy completo",NA,"HUAWEI"
"440","B07C6FCC8G",5,"true","Excelente twlefono, buena vida de la bateria, excelente camara",NA,"HUAWEI"
"441","B07C6FCC8G",5,"true","Battery life",NA,"HUAWEI"
"442","B07C6FCC8G",5,"true","Excellent phone but it came with a crack in the back corner like it was used already.",NA,"HUAWEI"
"443","B07C6FCC8G",5,"true","I bought the phone and gift card as part of the pre-release deal. So far I am very pleased with the phone. It opens instantly from fingerprint, and runs speedily during use. I'm not a big camera person so I will defer to others on that, but the pictures I have taken have been great from my perspective. The phone comes with a case, screen protector, headphone jack dongle, and headphones which seem to work pretty well. I don't miss a headphone jack - on my last phone the headphones kept slipping out of the jack and my podcast would stop, but on this phone the connection feels much more secure. I don't wish the phone had wireless charging - this phone charges crazy fast, and I don't see myself replacing 20 minutes plugged in with hours and hours on a charging spot. Battery life is pretty amazing so far. EMUI doesn't really impress or bother me. It might be nice at some point to be able to run a monitor/TV for videos etc. Otherwise I would be happy with stock android and only modifications to use the NPU. So far I am happy with the phone.",8,"HUAWEI"
"444","B07C6FCC8G",1,"true","My phone is not unlocked. I try to put it a verizon chip and its not working",NA,"HUAWEI"
"445","B07C6FCC8G",5,"true","Good! !!",NA,"HUAWEI"
"446","B07C6FCC8G",5,"true","better than apple and galaxy",NA,"HUAWEI"
"447","B07C6FCC8G",5,"true","The phone works great! I love it. It delivered on time.",NA,"HUAWEI"
"448","B07C6FCC8G",5,"true","It's my first android phone and it is so fast! The battery never drains within a day - it's so common for me to have 50% left when I recharge it before going to bed (unlike my old iPhone) - and I have never seen a fingerprint sensor so fast - it unlocks my phone literally the moment I sweep my finger across it! Plus the sensor at the back is at such a convenient location that I just need to hold my phone as normal and my finger just touches it with ease. Surprisingly the phone also arrived with a screen protector already applied (just peel off the top dust protection layer and you are done) as well as a transparent phone case from Huawei itself - no other shopping necessary! These may be trivial services to someone else but they really do save me lots of time (got the phone out of the box and used it right away) so I am really pleased!",4,"HUAWEI"
"449","B07C6FCC8G",5,"true","Awesome performance and Battery life 😁. Worth every single Penny 😉",NA,"HUAWEI"
"450","B07C6FCC8G",5,"true","Love this phone. Probably the best phone on the market right now. This phone beats out every other phone available in all areas except screen dpi. But I can't see the difference. Operation is smooth, fast, and very customizable. Battery life is awesome and it charges very fast. Also not full of bloatware like most other networked phones tend to have.",3,"HUAWEI"
"451","B07C6FCC8G",4,"true","This is a phenomenal phone, but of course nothing is perfect. The pros: good lasting battery, exceptionally fast charging, very good camera, beautiful design, quick processor, feature packed, price (I paid $500) Cons: the battery is good but considering the size should be even better, the bokeh effect on the camera is very subtle (almost not there), when I stream my Hulu live it stutters bad on this phone for some reason. This is a great phone all around. It has pretty much everything u want in a flagship phone. If u get it for $500 like I did it's an amazing deal. I definitely plan on keeping it at least 2 years unless it breaks or I get rich",2,"HUAWEI"
"452","B07C6FCC8G",5,"true","Very nice phone. I am still yet to find things I do not like about it. However having Huawei phone in the US has its challenges: the phone has not received ROM update with face recognition feature yet (update was issued several months ago in other countries), from what I hear GPU turbo update which will come to the rest of the world by September 2018 will not find its way to the US. So, if these updates are important to you, make sure you get the latest info on timeline of their delivery before buying this phone.",3,"HUAWEI"
"453","B07C6FCC8G",5,"true","I LOVE IT. the camera is amazing! it was actually the main reason for I chose this product. I was afraid by the size but it is actually perfect. I can hold it in one hand (and I have a small hand) and type basic command. the screen is large, the android system works very well. I love few add-ons, like it shows my usual timezone and the new timezone on the lock automatically (you can change not to have it as well). I like that the lock screen also adjusts to the wallet case I bought (one thin window on right) when the wallet is closed.",3,"HUAWEI"
"454","B07C6FCC8G",2,"true","While Huawei made a good phone with the Mate 10 pro, it is sorely lacking in the support and updates category. I only speak for the US version of course (BLA-A09) as support for this variant has ceased. While Huawei has promised users timely updates this is not the case. I cannot recommend this phone to anyone who values support and timely updates. EDIT: Because of the issues with the government Huawei has shut down their US presence and laid off all US employees. Also, before purchasing ANY Huawei product be advised that NONE of their products have any warranty when sold in the US. I don't know why Amazon is still selling this item and saying it has a US warranty, at very least they need to update their listing to what are the current facts.",1,"HUAWEI"
"455","B07C6FCC8G",3,"true","It's an amazing phone with a lot of seriously cool features, my favorite being the built-in App Locker which locks individual apps (Messenger excluded) behind your fingerprint. For whatever reason Facebook's Messenger doesn't appear in the list, but that will hopefully be fixed with an update. Speaking of updates, I talked with Huawei support and we can expect to NOT receive the GPU Turbo update, though every two months we can probably expect security and other patches. Besides a few issues and no updates, it's a really great phone. Would get five (5) stars if they put North and South America on the same update schedule as the rest of the world.",2,"HUAWEI"
"456","B07C6FCC8G",5,"true","I have been using Iphone 4s, Huawei Mate 2, Honor 5X, Huawei Mate 9, Samsung S7 edge in the past. And recently purchased Huawei Mate 10 Pro US edition. I have to admit that this phone is much better than Huawei Mate 9, the camera is way better although Mate 9 also uses Leica lenses. I would say this Mate 10 pro take pictures as good as a mirrorless nikon or sony that sells for $600 or more. The aperture is as good as the prime lens 1.8f can deliver on my Nikon SLR. The other amazing thing of Huawei Mate brand is the battery life. The Samsung S7 edge I owned has 3700 mA battery and the Huawei Mate series uses 4000 mA battery. You would assume that battery life is about the same since 3700mA is almost on par with 4000mA. That is totally wrong. Huawei Mate Series 2/9/10 delivers 2 day plus battery life with 4000mA but Samsung deliver 1 day with 3700mA. It must have to do the battery management optimization done by Huawei. The final thing I would comment is that Huawei have much better signal strength than Samsung. I work on 6th floor of a building no cellular towers nearby, my Samsung S7 consistently have about 1 bar at work and 4 bars at home. But my Huawei Mate 10 pro delivers 3 bars at work and 5 bars at home. I think this is really a great phone if you want to go contract free and knows about what you want. It is sad that Huawei decided to release Mate 20 only in Europe and Asia. This might be the only Mate phone you can buy with US warranty for a short while. The alternative, $1000 phones from Samsung or Apple? I only paid $499 for this Huawei, why should I pay more.",1,"HUAWEI"
"457","B07C6FCC8G",5,"true","Great phone. I am very satisfied with it. In fact, I bought two, one for myself and the other for my wife. It takes great photos, has lots of memory, seems sturdy and well made and signal strength is much better on this phone than my previous Iphone. I know it will do a lot of other things I'm not tasking it to do, but hey... I'm 73. I highly recommend it, it is easy to use.",3,"HUAWEI"
"458","B07C6FCC8G",5,"true","Seller contacted me immediately after purchase informing me of an address mistake. Immediately correct and they gave confirmation. I received the package on October 29th, my shipping estimate was October 31th-November 5th. The phone is exactly as described, and I am currently waiting for a SIM from T-mobile to arrive, but from what I have seen using apps and messenger, the phone is really good. The battery life is pretty startling as well. I don't download many apps, since all my previous phones die after a few hours, but this phone was able to have continuous heavy load for multiple hours and stay well above 50% while also not heating up to much. The case that it comes with is poor, but that is to be expected. Get yourself new glass protectors as well, since the one that it comes with scratches easily.",NA,"HUAWEI"
"459","B07C6FCC8G",5,"true","I used this phone to switch from apple to android. Not an issue, deregistered from facetime a day before I switched phones. Phone has been in use for 5 months. Camera is fantastic, reception for wifi and cell has been solid, the case that came with it has kept it from flying out of my hand, and usb-c is robust! I 3d printed a stand for the phone where the usb-c plugs in when I stow it at night, works perfectly. There are features I don’t use. I still use wired headset and the adapter that came with it workes perfectly.",1,"HUAWEI"
"460","B07C6FCC8G",5,"true","I've had this for a few day. I'll give it another review a month from now. There's a reason Samsung and iPhone don't want this unit in the US. It's a flag ship. It's super fast. It's screen is vibrant. I love it! The whole China Spy thing is a load of garbage perpetuated by the two top phones in the US realizing they had competition.",3,"HUAWEI"
"461","B07C6FCC8G",5,"true","One reason I don't love iphone or Samsungs are you see them EVERYWHERE. I wanted a GREAT phone but one that maybe everyone and their Grandmother may not own too. In any case though more import to me though is owning a great phone that is stable, and great for business..which is what I mostly use it for. This Mate10 Pro is awesome, to use an old hippie word! For one thing and oddly almost no pro or youtube type review ever mentions this..is the call qualify! It's OUTSTANDING clear as a bell with a stronger signal than my S8 Plus. As to Bluetooth it connects in milli seconds to several of my bluetooth headsets and unlike my Samsung phones, nobody has ever complained that they can't hear or understand me or I'm breaking up ala my S8 PLus. esp with various bluetooth devices. The screen on the Mate 10 Pro looks just great even outside on a bright day. I suppose many here will not agree I actually LIKE EMUI very much. Yes for sure there are menus in menus and it's actually amazing JUST how much you can do with this phone. I find when I need a feature I simply google how..or youtube it, and I've yet to get stuck wondering HOW do you set this or that. One reason I left iphone a while ago is I felt it was SO limited as to customization. Well EMUI is amazing..in what it can do...in this case I don't think LESS IS more, ala stock android. Anyway just my opinion. As everyone has said the battery life is GREAT / off the charts...you will need smash the phone with a hammer to kill the battery lol. My only gripe oddly enough is I THINK I may have a semi SLIGHTLY defective camera. Everybody raves about the cameras here even DX0 mark. On almost all my photos the left side tends to be a tad blurry. I have to think this is just MY phone, and I may or may not think about an exchange. Oddly monochrome is tack sharp in every corner. I happened to pre-order this phone so at $650 it's a steal. That said I think it can go head to head with any Samsung, or LG or plasticky Pixel, so to me the $799 price or so is fair..though I won't complain I paid $650 for it. I plan to sell my S8-PLUS as I just LOVE this Mate 10 Pro...Addios Samsung!!",29,"HUAWEI"
"462","B07C6FCC8G",2,"true","This phone feels like what could have been the last phone out of Saigon (Vietnam reference, not China.) . It was and is a great phone, but I haven't received any sort of updates in 9 months while on TMobile (I've had the phone since July 2018.) No ways to manually flash or update it either. It also uses AI monitoring for power savings, which is awesome, until I got a Tesla, which uses your phone as a key, and there is no way to get the AI from killing the Tesla apps connection to the bluetooth stack. Sad day.",NA,"HUAWEI"
"463","B07C6FCC8G",5,"true","Was looking at much more expensive devices and happened to catch this Mate 10 Pro on Amazon for $426. New phone that exceeds my expectations.for an outstanding price. Call quality, display, battery life, cameras and sound are excellent. Thanks Amazon... Just an update. I have really enjoyed this device. It is getting consistently 8+ hours of screen on time and usually lasts a couple of days on charge. I am getting used to the EMUI software although I would prefer a more stock Android interface. But all my apps work well, apps are fast and fluid, call and network quality are better than my OnePlus, and the little extras you get with EMUI makes the phone more productive. Camera functions are extensive and fun to experiment. And Huawei has by far the best packaging and freebies in the phone game. Includes a nice set of powered ear buds, pre-installed screen protector, clear case, super charger and beautiful box. Overall a great value.",6,"HUAWEI"
"464","B07C6FCC8G",5,"true","El teléfono celular es espectacular. Viene con 128GB de almacenamiento lo cual ayuda mucho porque las fotos al ser de excelente calidad tienen un peso relativamente grande. Viene desbloqueado, me funcionó perfecto en USA y ahora en Ecuador.",3,"HUAWEI"
"465","B07C6FCC8G",5,"true","The phone is very snappy. It's suprisingly thin. Battery life is its greatest strength. Takes superb photos especially in portait mode. Overall a great budget phone.",3,"HUAWEI"
"466","B07C6FCC8G",5,"true","Man this phone screams. It was worth every last dime. Hauwei is killing the competition and the Hauwei P20 that debuted after this one, it's specs are even more awesome than my Mate 10 Pro. Hauwei don't hurt them like that. Apple who? Samsung who? Crushing the competition. #Yessir",2,"HUAWEI"
"467","B07C6FCC8G",1,"true","I liked this phone to start. It took great pictures, battery life was impressive, it was responsive and easy to use. However, my warranty just ended and magically, the microphone stopped working. No one can hear me anymore except when I use speaker phone. I contacted Huawei support and it will cost $477 to fix, which is pretty much the price I paid for the phone. I will not be purchasing another Huawei in the future.",NA,"HUAWEI"
"468","B07C6FCC8G",5,"true","Amazing camera, battery.came with a case and a screen protector. Super snappy and water proof . There's really not a negative besides no headphone jack",3,"HUAWEI"
"469","B07C6FCC8G",5,"true","I have been in tech my entire career and I am very aware of 'how things work'. It is very intuative. The battery is fantastic. It has a great asthetic look to it. The camera is stunning. I would do everything in my power if I were Apple to keep this phone out of the US market. It is an iPhone destroyer.",1,"HUAWEI"
"470","B07C6FCC8G",5,"true","The Greatest phone I ever had!! I'm computer science student and I know about technology a little bit. The processor speed is super. You can watch HD video online without any network problem . The camera 😱 is the best. It detectors different kinds of object. Also you can track any object manually. You can capture best photo in low light... I don't have words to express this phone. Just buy it and descover a great feature yourself.",2,"HUAWEI"
"471","B07C6FCC8G",5,"true","Can't beat this phone for the sale price. Don't expect monthly updates from Huawei in the US, maybe quarterly. Camera is very good. Feels like a smaller phone, balance is great in the hand. Stereo sound is ok from speakers, but not as good as my Nexus 6P. USB earbuds sound great, best stock set I've ever had.",2,"HUAWEI"
"472","B07C6FCC8G",5,"true","I love this Huawei Phone! After searching for a new phone over 6 months, finally got the one I really want. I’v been using iOS for almost 10 years and it’s the only device that made up my mind to switch to Android. The blue color is very pretty, and the cameras are awesome! The phone is very slim and a little smaller than iPhone Plus, but it is big enough to watch video. In my opinion, it’s the best phone in the market now.",2,"HUAWEI"
"473","B07C6FCC8G",5,"true","This is simply the best phone on the market to buy right now. Great price, magnificent battery life, awesome camera and speedy finger print reader. There is nothing to regret about buying such a wonderful device.",2,"HUAWEI"
"474","B07C6FCC8G",5,"true","Super happy with this phone. Image quality from raw file is very impressive. Took a little getting use to coming from iPhone 6 plus but I am very amazed at how far Android has come.",3,"HUAWEI"
"475","B07C6FCC8G",4,"true","The phone comes with a screen protector pre-installed, so that not only saves you the cost of buying one, but also the hassle of putting it on, failing because one tiny dust got it, and having to buy another one. It also comes with a soft protector case, which is one less decision to make, which is really a pleasant experience. The hardware is fast, I play PUBG on it and the load time is fast and game play is smooth on high settings. Battery is also good, I charge it once a day because again, I play PUBG on it, as well as stream quite a bit of music, but usually it doesn't dip below 30% when I do charge. Camera takes crisp pictures and the display is bright and crisp as well. I also don't miss not having a SD Card slot as there is already 128 GB onboard.",NA,"HUAWEI"
"476","B07C6FCC8G",5,"true","A great phone at a discounted price it's hard to pass up. Battery life is phenomenal, easily going 2 days with light/medium usage. The pro version doesn't have the same UI problems the international version has. It feels nice in my hands and is lightning responsive. No headphone jack which is a bummer but I typically use Bluetooth anyway so a note issue for me. And it's nice to come with a screen film and plastic case in the box.",2,"HUAWEI"
